time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1561000772.98828721,0.02412624,4926,0.00571333,0.00000000,0,0.00000000,146486,147546,2009,0.00000000
1561000773.08592391,0.01988737,4918,0.00654851,0.00000000,0,0.00000000,147546,148748,1938,0.00269707
1561000773.18947172,0.02412415,4930,0.00666637,0.00000000,0,0.00000000,147983,149116,1931,0.00000000
1561000773.29018092,0.02524934,4916,0.00908075,0.00000000,0,0.00000000,149116,150089,1876,0.00228696
1561000773.38759542,0.01923394,4980,0.00607658,0.00000000,0,0.00000000,150089,151228,1877,0.00000000
1561000773.48949552,0.02370011,5009,0.00913002,0.00000000,0,0.00000000,151228,151749,1768,0.00255540
1561000773.58910942,0.02135559,4985,0.00761591,0.00000000,0,0.00000000,151749,152814,1763,0.00000000
1561000773.69045615,0.02434746,4984,0.00752129,0.00000000,0,0.00000000,152814,153808,1731,0.00207466
1561000773.79056525,0.05595431,5113,0.02874292,0.00000000,0,0.00000000,153808,161136,1875,0.00000000
1561000773.88952541,0.02514117,5131,0.00869279,0.00000000,0,0.00000000,161136,160366,1861,0.00311721
1561000773.99045372,0.02275443,5186,0.00722647,0.00000000,0,0.00000000,160366,161036,1787,0.00000000
1561000774.08879447,0.02097732,5204,0.00569061,0.00000000,0,0.00000000,161036,162362,1811,0.00243872
1561000774.19040132,0.01937406,5164,0.00548648,0.00000000,0,0.00000000,161322,162389,1717,0.00000000
1561000774.29054737,0.02149823,5222,0.00693091,0.00000000,0,0.00000000,162188,163261,1713,0.00397475
1561000774.38934517,0.03253821,5237,0.01184824,0.00000000,0,0.00000000,163261,164673,1655,0.00000000
1561000774.49098659,0.02182042,5151,0.00331584,0.00000000,0,0.00000000,159735,161316,1682,0.00197951
1561000774.58929777,0.02012398,5235,0.00379127,0.00000000,0,0.00000000,161316,162795,1711,0.00000000
1561000774.69084668,0.02221040,5252,0.00434363,0.00000000,0,0.00000000,162795,164120,1674,0.00220444
1561000774.78917909,0.02182999,5236,0.00401670,0.00000000,0,0.00000000,164120,165309,1659,0.00000000
1561000774.88985991,0.01716067,5244,0.00371735,0.00000000,0,0.00000000,165309,166519,1689,0.00212938
1561000774.99066639,0.01814866,5179,0.00412129,0.00000000,0,0.00000000,166519,167605,1681,0.00000000
1561000775.08909822,0.01759193,5207,0.00432711,0.00000000,0,0.00000000,167605,168575,1641,0.00218711
1561000775.19071126,0.02742545,5159,0.00665016,0.00000000,0,0.00000000,168575,169693,1686,0.00000000
1561000775.28925562,0.02400873,5153,0.00925574,0.00000000,0,0.00000000,169693,170621,1676,0.00292296
1561000775.38930392,0.02498714,5166,0.00725722,0.00000000,0,0.00000000,170621,171470,1670,0.00000000
1561000775.49065542,0.02003475,5136,0.00659620,0.00000000,0,0.00000000,171470,172486,1645,0.00255774
1561000775.59052873,0.02210273,5121,0.00681312,0.00000000,0,0.00000000,172486,173402,1634,0.00000000
1561000775.69214344,0.02147737,5147,0.00759836,0.00000000,0,0.00000000,173402,174265,1630,0.00283452
1561000775.79204369,0.05731160,5106,0.02607440,0.00000000,0,0.00000000,174265,181278,1649,0.00000000
1561000775.89081717,0.02783069,5051,0.00940351,0.00000000,0,0.00000000,181220,182141,1624,0.00901043
1561000775.99204397,0.02326040,5093,0.00727934,0.00000000,0,0.00000000,181887,182804,1573,0.00000000
1561000776.09181190,0.02357647,5046,0.00519404,0.00000000,0,0.00000000,182765,183351,1603,0.00000000
1561000776.19058037,0.01985701,5023,0.00477792,0.00000000,0,0.00000000,183351,184192,1597,0.00255613
1561000776.29198503,0.01872999,5053,0.00476762,0.00000000,0,0.00000000,184192,185122,1696,0.00205282
1561000776.39344573,0.03043719,5111,0.01065308,0.00000000,0,0.00000000,185122,186055,1927,0.00000000
1561000776.49231696,0.02216399,5088,0.00518507,0.00000000,0,0.00000000,186055,186925,1654,0.00267655
1561000776.59068370,0.02619197,5116,0.00872773,0.00000000,0,0.00000000,186925,187768,1732,0.00000000
1561000776.69218016,0.02335879,5146,0.00710287,0.00000000,0,0.00000000,187768,188610,1877,0.00233128
1561000776.79335856,0.02802850,5100,0.00749996,0.00000000,0,0.00000000,188610,189624,2133,0.00000000
1561000776.89296961,0.02867817,5122,0.00792601,0.00000000,0,0.00000000,189624,190461,1765,0.00182447
1561000776.99368858,0.03097365,5043,0.00803815,0.00000000,0,0.00000000,190461,191081,1800,0.00000000
1561000777.09241962,0.02911683,5030,0.00972861,0.00000000,0,0.00000000,191081,192013,1929,0.00310619
1561000777.19482708,0.03229027,5051,0.00715625,0.00000000,0,0.00000000,192013,193196,1709,0.00000000
1561000777.29320669,0.02265499,5008,0.00604290,0.00000000,0,0.00000000,193196,194112,1648,0.00321798
1561000777.39253569,0.01985389,5025,0.00484999,0.00000000,0,0.00000000,194112,194788,1607,0.00000000
1561000777.49345589,0.03175505,5078,0.00596055,0.00000000,0,0.00000000,194788,195680,1607,0.00655649
1561000777.59240484,0.02405047,5048,0.00634662,0.00000000,0,0.00000000,195680,196403,1575,0.00000000
1561000777.69366670,0.02594219,5113,0.00516294,0.00000000,0,0.00000000,196403,197292,1578,0.00437211
1561000777.79391599,0.06173676,5059,0.03327459,0.00000000,0,0.00000000,197292,204608,1591,0.00000000
1561000777.89347720,0.03155158,5001,0.00726944,0.00000000,0,0.00000000,204608,206050,1467,0.00276579
1561000777.99484539,0.04251001,4964,0.00570916,0.00000000,0,0.00000000,206050,198653,1465,0.00000000
1561000778.09359956,0.02781106,4947,0.00774633,0.00000000,0,0.00000000,198653,199943,1488,0.00190965
1561000778.19467759,0.02561089,5020,0.00855631,0.00000000,0,0.00000000,146116,149522,3562,0.00000000
1561000778.29457974,0.02163881,5022,0.00614895,0.00000000,0,0.00000000,149522,152658,3670,0.00243426
1561000778.39425492,0.02302375,5064,0.00647747,0.00000000,0,0.00000000,152658,155092,3202,0.00000000
1561000778.49466634,0.02420523,5025,0.00728856,0.00000000,0,0.00000000,155092,157107,2935,0.00185810
1561000778.59352756,0.02321321,5004,0.00675320,0.00000000,0,0.00000000,157107,159013,2631,0.00000000
1561000778.69480824,0.02608465,5008,0.01099546,0.00000000,0,0.00000000,159013,160494,2410,0.00282408
1561000778.79636979,0.03350065,4979,0.01256894,0.00000000,0,0.00000000,160494,161517,2440,0.00000000
1561000778.88680339,0.02206355,4961,0.00580906,0.00000000,0,0.00000000,161517,162807,2305,0.00314359
1561000778.98703957,0.02117746,4936,0.00781326,0.00000000,0,0.00000000,162807,164196,2238,0.00000000
1561000779.08571243,0.02531228,4907,0.01289909,0.00000000,0,0.00000000,164196,165661,2207,0.00436568
1561000779.18690300,0.02165327,4947,0.00852882,0.00000000,0,0.00000000,164521,166052,2138,0.00000000
1561000779.28564143,0.02838059,4894,0.00768171,0.00000000,0,0.00000000,166052,167311,2118,0.00266631
1561000779.38682151,0.02511346,4911,0.00510053,0.00000000,0,0.00000000,167311,168654,2031,0.00000000
1561000779.48692966,0.02529834,4898,0.00566616,0.00000000,0,0.00000000,168654,169827,2012,0.00000000
1561000779.58564425,0.02285800,4855,0.00648494,0.00000000,0,0.00000000,169827,170487,1916,0.00252075
1561000779.68704677,0.02190781,4883,0.00529813,0.00000000,0,0.00000000,170487,171463,1885,0.00183011
1561000779.78702617,0.06144183,4875,0.02551984,0.00000000,0,0.00000000,171463,178082,1817,0.00000000
1561000779.88575387,0.03460370,4915,0.00945575,0.00000000,0,0.00000000,177882,178950,1882,0.00228705
1561000779.98811865,0.02628046,4907,0.00895227,0.00000000,0,0.00000000,178950,180098,1814,0.00000000
1561000780.08817697,0.02532183,4887,0.00724297,0.00000000,0,0.00000000,179812,180674,1804,0.00000000
1561000780.18788528,0.02445936,4889,0.00471399,0.00000000,0,0.00000000,180449,181484,1723,0.00228747
1561000780.28615403,0.02567641,4926,0.00538514,0.00000000,0,0.00000000,181484,182547,1777,0.00349805
1561000780.38676882,0.03112761,4894,0.01330852,0.00000000,0,0.00000000,182547,183848,1757,0.00000000
1561000780.48811650,0.02358195,4871,0.00425883,0.00000000,0,0.00000000,183848,185504,1678,0.00000000
1561000780.58635879,0.01992176,4859,0.00485488,0.00000000,0,0.00000000,179625,181050,1745,0.00389165
1561000780.68796515,0.02671320,4950,0.00652048,0.00000000,0,0.00000000,181050,182493,1800,0.00000000
1561000780.78809476,0.02863992,4961,0.00440266,0.00000000,0,0.00000000,182493,183795,1775,0.00801595
1561000780.88587713,0.02424786,4952,0.01128900,0.00000000,0,0.00000000,183795,185055,1710,0.00000000
1561000780.98793316,0.02363861,4954,0.00584534,0.00000000,0,0.00000000,185055,186138,1708,0.00437496
1561000781.08580565,0.02099146,5011,0.00699532,0.00000000,0,0.00000000,186138,187392,1796,0.00000000
1561000781.18795753,0.02040246,4879,0.00401093,0.00000000,0,0.00000000,187392,188502,1714,0.00343718
1561000781.28601050,0.01941570,4893,0.00487432,0.00000000,0,0.00000000,188502,189511,1748,0.00550941
1561000781.38759375,0.02117929,4831,0.00599624,0.00000000,0,0.00000000,189511,190470,1555,0.00000000
1561000781.48901105,0.02206222,4946,0.00610722,0.00000000,0,0.00000000,190470,191477,1627,0.00200243
1561000781.58770680,0.02594030,4853,0.00829838,0.00000000,0,0.00000000,191477,192434,1627,0.00000000
1561000781.68943381,0.01920909,4858,0.00555624,0.00000000,0,0.00000000,192434,193257,1580,0.00195934
1561000781.79135823,0.05938651,4851,0.03623136,0.00000000,0,0.00000000,193257,203854,1604,0.00000000
1561000781.88995600,0.02744317,4787,0.00651061,0.00000000,0,0.00000000,203846,204649,1576,0.00206725
1561000781.99084330,0.02651142,4811,0.00490513,0.00000000,0,0.00000000,204288,205189,1599,0.00000000
1561000782.09070706,0.02013834,4764,0.00428328,0.00000000,0,0.00000000,205180,206064,1546,0.00205976
1561000782.19232297,0.02536281,4742,0.00744696,0.00000000,0,0.00000000,206064,206912,1517,0.00000000
1561000782.29087543,0.02329000,4729,0.00709242,0.00000000,0,0.00000000,206912,207650,1507,0.00315923
1561000782.39240527,0.02578338,4707,0.00729307,0.00000000,0,0.00000000,207650,208246,1404,0.00000000
1561000782.49216461,0.02481843,4739,0.00513300,0.00000000,0,0.00000000,208246,209077,1497,0.00637621
1561000782.59245515,0.02708710,4823,0.00489183,0.00000000,0,0.00000000,208668,209490,1421,0.00000000
1561000782.69089937,0.02397930,4774,0.00546178,0.00000000,0,0.00000000,209490,210175,1500,0.00431850
1561000782.79241085,0.01859417,4757,0.00363368,0.00000000,0,0.00000000,210175,210973,1476,0.00000000
1561000782.89268684,0.02086304,4818,0.00478457,0.00000000,0,0.00000000,210807,211422,1459,0.00329196
1561000782.99351501,0.02703907,4789,0.00674108,0.00000000,0,0.00000000,211422,212119,1421,0.00000000
1561000783.09213996,0.01892207,4771,0.00456788,0.00000000,0,0.00000000,212119,212756,1396,0.00492718
1561000783.19347930,0.02422968,4718,0.00431511,0.00000000,0,0.00000000,212756,213360,1387,0.00000000
1561000783.29276156,0.02115928,4646,0.00470180,0.00000000,0,0.00000000,213360,213955,1356,0.00357047
1561000783.39403367,0.01874166,4619,0.00407197,0.00000000,0,0.00000000,213955,214636,1349,0.00000000
1561000783.49305749,0.02276148,4587,0.00443552,0.00000000,0,0.00000000,214636,215367,1274,0.00373693
1561000783.59211469,0.01790356,4488,0.00389484,0.00000000,0,0.00000000,215367,215982,1283,0.00000000
1561000783.69343591,0.01728453,4521,0.00512995,0.00000000,0,0.00000000,215982,216538,1254,0.00000000
1561000783.79295969,0.10852563,4487,0.07916475,0.00000000,0,0.00000000,216538,241493,1264,0.00296184
1561000783.89368296,0.02632809,4435,0.00370252,0.00000000,0,0.00000000,241493,242058,1225,0.00251548
1561000783.99359250,0.04121534,4344,0.01977095,0.00000000,0,0.00000000,242012,243227,1231,0.00000000
1561000784.09480691,0.02590965,4375,0.00486592,0.00000000,0,0.00000000,243227,244463,1251,0.00000000
1561000784.19488263,0.01517387,4389,0.00300127,0.00000000,0,0.00000000,234620,235639,1231,0.00279974
1561000784.29446292,0.01482250,4291,0.00279534,0.00000000,0,0.00000000,235639,236662,1219,0.00362045
1561000784.39457440,0.02034366,4343,0.00563035,0.00000000,0,0.00000000,236662,237652,1240,0.00000000
1561000784.49458098,0.01662682,4321,0.00437792,0.00000000,0,0.00000000,237652,238558,1229,0.00000000
1561000784.59341812,0.02057378,4346,0.00364255,0.00000000,0,0.00000000,238558,239438,1200,0.00284701
1561000784.69492650,0.01610398,4300,0.00378256,0.00000000,0,0.00000000,239438,240269,1230,0.00216517
1561000784.79407287,0.02099039,4268,0.00335837,0.00000000,0,0.00000000,240269,241014,1199,0.00000000
1561000784.89427161,0.01986286,4267,0.00404192,0.00000000,0,0.00000000,241014,241825,1210,0.00391657
1561000784.99517179,0.01588194,4316,0.00355900,0.00000000,0,0.00000000,241825,242646,1292,0.00000000
1561000785.09494591,0.01831371,4287,0.00572316,0.00000000,0,0.00000000,242646,243387,1295,0.00000000
1561000785.19525909,0.02382473,4326,0.00729848,0.00000000,0,0.00000000,243387,244092,1320,0.00394863
1561000785.29433775,0.01788288,4382,0.00625970,0.00000000,0,0.00000000,244092,244876,1350,0.00383331
1561000785.39526677,0.01743454,4382,0.00550266,0.00000000,0,0.00000000,244876,245648,1384,0.00000000
1561000785.49485493,0.01832172,4366,0.00391776,0.00000000,0,0.00000000,245648,246287,1301,0.00402931
1561000785.59354520,0.02134358,4487,0.00506036,0.00000000,0,0.00000000,246287,246972,1376,0.00000000
1561000785.69487119,0.01819700,4480,0.00376260,0.00000000,0,0.00000000,246972,247417,1292,0.00309298
1561000785.79341435,0.06788407,4454,0.04201021,0.00000000,0,0.00000000,247417,259353,1307,0.00000000
1561000785.89318967,0.02778858,4463,0.00753156,0.00000000,0,0.00000000,259306,259934,1331,0.00258850
1561000785.99485826,0.03450565,4511,0.00629018,0.00000000,0,0.00000000,259485,259941,1317,0.00000000
1561000786.09405160,0.03509927,4542,0.00918565,0.00000000,0,0.00000000,164704,167844,3293,0.00236595
1561000786.19488597,0.02079995,4580,0.00866476,0.00000000,0,0.00000000,167844,170641,3333,0.00000000
1561000786.29419613,0.02181269,4628,0.00658796,0.00000000,0,0.00000000,170641,172812,2855,0.00199277
1561000786.39500976,0.02164545,4693,0.00617956,0.00000000,0,0.00000000,172812,174534,2598,0.00000000
1561000786.49499178,0.02355330,4689,0.00547949,0.00000000,0,0.00000000,174534,175928,2331,0.00243808
1561000786.59374666,0.02281245,4723,0.00587615,0.00000000,0,0.00000000,175928,177299,2214,0.00000000
1561000786.69476604,0.01911214,4652,0.00548746,0.00000000,0,0.00000000,177137,178458,2092,0.00202711
1561000786.79412675,0.02251234,4642,0.00694393,0.00000000,0,0.00000000,178458,179580,2015,0.00000000
1561000786.88700652,0.01894617,4639,0.00490135,0.00000000,0,0.00000000,179580,180711,1917,0.00224231
1561000786.98855782,0.02145353,4669,0.00782988,0.00000000,0,0.00000000,180711,181766,1882,0.00000000
1561000787.08595586,0.02043424,4702,0.00728560,0.00000000,0,0.00000000,181766,182704,1873,0.00218494
1561000787.18718505,0.02160787,4657,0.00886070,0.00000000,0,0.00000000,182704,183410,1789,0.00000000
1561000787.28700113,0.02439342,4661,0.00543177,0.00000000,0,0.00000000,183410,184073,1720,0.00283292
1561000787.38634443,0.02830048,4737,0.00469547,0.00000000,0,0.00000000,184073,184967,1737,0.00000000
1561000787.48717141,0.02115130,4685,0.00730676,0.00000000,0,0.00000000,184967,185755,1631,0.00000000
1561000787.58587360,0.01923016,4708,0.00511205,0.00000000,0,0.00000000,185755,186672,1673,0.00235461
1561000787.68785787,0.01667302,4667,0.00394801,0.00000000,0,0.00000000,186046,187103,1623,0.00220529
1561000787.78759408,0.04613365,4646,0.03039037,0.00000000,0,0.00000000,187103,193474,1563,0.00000000
1561000787.88783360,0.02868638,4677,0.00925148,0.00000000,0,0.00000000,193325,193737,1602,0.00224305
1561000787.98789239,0.02515791,4713,0.00662052,0.00000000,0,0.00000000,191187,192540,1598,0.00000000
1561000788.08597755,0.02289634,4622,0.00424196,0.00000000,0,0.00000000,192540,193737,1495,0.00219880
1561000788.18775558,0.02093646,4607,0.00597791,0.00000000,0,0.00000000,193737,194834,1471,0.00000000
1561000788.28835201,0.02155530,4655,0.00547932,0.00000000,0,0.00000000,194834,195780,1458,0.00219845
1561000788.38923192,0.02187823,4670,0.00476566,0.00000000,0,0.00000000,195780,196617,1396,0.00000000
1561000788.48916745,0.01779285,4764,0.00493371,0.00000000,0,0.00000000,196617,197589,1428,0.00221915
1561000788.58770251,0.01989842,4740,0.00454154,0.00000000,0,0.00000000,197589,198490,1385,0.00000000
1561000788.69082737,0.01978220,4770,0.00521930,0.00000000,0,0.00000000,198490,199215,1311,0.00287757
1561000788.78994727,0.02673960,4854,0.00948952,0.00000000,0,0.00000000,199215,199962,1407,0.00000000
1561000788.88917136,0.02154576,4804,0.00568098,0.00000000,0,0.00000000,199962,200746,1366,0.00289681
1561000788.99144697,0.02476939,4809,0.00658268,0.00000000,0,0.00000000,200746,201271,1376,0.00000000
1561000789.08915591,0.01889310,4797,0.00526489,0.00000000,0,0.00000000,201271,201813,1312,0.00322302
1561000789.19107962,0.02485646,4886,0.00696387,0.00000000,0,0.00000000,201813,202333,1282,0.00000000
1561000789.28954768,0.02005541,4899,0.00630045,0.00000000,0,0.00000000,202333,202704,1239,0.00363281
1561000789.38937926,0.01983635,4900,0.00464371,0.00000000,0,0.00000000,202318,202927,1229,0.00000000
1561000789.49045348,0.02662097,4936,0.00842750,0.00000000,0,0.00000000,202927,203453,1203,0.00303860
1561000789.58892250,0.01792530,4942,0.00441671,0.00000000,0,0.00000000,203453,204055,1236,0.00000000
1561000789.69066191,0.01941155,4904,0.00488390,0.00000000,0,0.00000000,203168,203894,1229,0.00364229
1561000789.79127264,0.04383400,4833,0.01978906,0.00000000,0,0.00000000,203894,209263,1139,0.00000000
1561000789.89203644,0.02805277,4873,0.00604165,0.00000000,0,0.00000000,209072,209534,1173,0.00308864
1561000789.99205089,0.02369542,4931,0.00422965,0.00000000,0,0.00000000,209015,209755,1190,0.00000000
1561000790.09047580,0.02057807,4828,0.00429268,0.00000000,0,0.00000000,209755,210171,1211,0.00440056
1561000790.19197392,0.01977088,4857,0.00404376,0.00000000,0,0.00000000,210171,210652,1161,0.00000000
1561000790.29094362,0.02374381,4850,0.00435253,0.00000000,0,0.00000000,210652,211190,1131,0.00311143
1561000790.39332485,0.02276188,4874,0.00438668,0.00000000,0,0.00000000,211190,211682,1242,0.00000000
1561000790.49352455,0.02247354,4878,0.00335835,0.00000000,0,0.00000000,211682,212313,1246,0.00000000
1561000790.59198356,0.02587645,4855,0.00515550,0.00000000,0,0.00000000,212313,212942,1239,0.00260072
1561000790.69318652,0.02273219,4792,0.00412476,0.00000000,0,0.00000000,212942,213495,1204,0.00223101
1561000790.79225445,0.02291104,4764,0.00410039,0.00000000,0,0.00000000,213495,213921,1164,0.00000000
1561000790.89233208,0.01904136,4816,0.00295243,0.00000000,0,0.00000000,213921,214529,1174,0.00197075
1561000790.99321508,0.01986369,4836,0.00375687,0.00000000,0,0.00000000,214529,215183,1125,0.00000000
1561000791.09194565,0.02405552,4789,0.00610711,0.00000000,0,0.00000000,215183,215593,1106,0.00000000
1561000791.19334698,0.02289815,4858,0.00339332,0.00000000,0,0.00000000,215593,216152,1158,0.00218095
1561000791.29241967,0.02286776,4880,0.00403167,0.00000000,0,0.00000000,216152,216617,1114,0.00371326
1561000791.39353514,0.03612644,4844,0.01745981,0.00000000,0,0.00000000,216617,217288,1089,0.00000000
1561000791.49351287,0.02295308,4858,0.00341271,0.00000000,0,0.00000000,217288,218407,1137,0.00296195
1561000791.59219885,0.01931678,4915,0.00261463,0.00000000,0,0.00000000,209633,210584,1148,0.00000000
1561000791.69341826,0.01879359,4881,0.00288067,0.00000000,0,0.00000000,210584,211495,1137,0.00180811
1561000791.79411554,0.05751203,4880,0.02716940,0.00000000,0,0.00000000,211495,219726,1172,0.00000000
1561000791.89455700,0.02679261,4883,0.00574300,0.00000000,0,0.00000000,219592,220494,1146,0.00234950
1561000791.99465609,0.02101812,4811,0.00374239,0.00000000,0,0.00000000,220494,221236,1139,0.00000000
1561000792.09379601,0.02087794,4767,0.00455734,0.00000000,0,0.00000000,221236,222020,1111,0.00295201
1561000792.19357777,0.01910213,4738,0.00438793,0.00000000,0,0.00000000,222020,222744,1109,0.00000000
1561000792.29368520,0.02284511,4733,0.00465036,0.00000000,0,0.00000000,222744,223471,1114,0.00375791
1561000792.39514184,0.02798610,4675,0.00828109,0.00000000,0,0.00000000,223471,224089,1129,0.00000000
1561000792.48699546,0.01994013,4717,0.00423482,0.00000000,0,0.00000000,224089,224671,1149,0.00000000
1561000792.58703017,0.01540852,4709,0.00300593,0.00000000,0,0.00000000,224671,225367,1124,0.00166467
1561000792.68694329,0.02008836,4742,0.00390131,0.00000000,0,0.00000000,225367,225992,1091,0.00221341
1561000792.78616810,0.01988803,4700,0.00484887,0.00000000,0,0.00000000,225992,226641,1119,0.00000000
1561000792.88670778,0.02177721,4700,0.00747869,0.00000000,0,0.00000000,226641,227234,1056,0.00299556
1561000792.98608351,0.02357885,4640,0.00373437,0.00000000,0,0.00000000,227234,227834,1100,0.00000000
1561000793.08676147,0.02335751,4675,0.00441640,0.00000000,0,0.00000000,227834,228462,1092,0.00306175
1561000793.18690324,0.01885502,4640,0.00335468,0.00000000,0,0.00000000,228462,228965,1055,0.00000000
1561000793.28579044,0.01494677,4554,0.00264584,0.00000000,0,0.00000000,228965,229664,1136,0.00314266
1561000793.38703227,0.01576918,4523,0.00320115,0.00000000,0,0.00000000,229664,230155,1122,0.00000000
1561000793.48700809,0.01986628,4458,0.00576767,0.00000000,0,0.00000000,230155,230658,1103,0.00265348
1561000793.58676434,0.01517516,4444,0.00340118,0.00000000,0,0.00000000,230658,231174,1065,0.00000000
1561000793.68722606,0.02483930,4446,0.00732989,0.00000000,0,0.00000000,231174,231557,1073,0.00476923
1561000793.78609943,0.04532061,4411,0.01960035,0.00000000,0,0.00000000,231557,235831,1103,0.00000000
1561000793.88699150,0.02510926,4397,0.00417298,0.00000000,0,0.00000000,235609,236253,1140,0.00289233
1561000793.98704457,0.02669827,4357,0.00334833,0.00000000,0,0.00000000,236253,236856,1091,0.00000000
1561000794.08721662,0.03917784,4390,0.00776475,0.00000000,0,0.00000000,165881,168757,3082,0.00213716
1561000794.18713140,0.02063886,4348,0.00805320,0.00000000,0,0.00000000,168757,171130,3042,0.00000000
1561000794.28626943,0.02680917,4377,0.01203327,0.00000000,0,0.00000000,171130,173141,2685,0.00252477
1561000794.38718390,0.02819102,4401,0.01281423,0.00000000,0,0.00000122,173141,174638,2384,0.00000000
1561000794.48708463,0.02549670,4404,0.01187835,0.00000000,0,0.00000000,174638,175849,2317,0.00000000
1561000794.58609200,0.02252202,4406,0.00940236,0.00000000,0,0.00000000,175849,176874,2099,0.00161744
1561000794.68691850,0.02086135,4475,0.00815978,0.00000000,0,0.00000000,176874,178009,2045,0.00191792
1561000794.78626108,0.02147972,4533,0.00759422,0.00000000,0,0.00000000,178009,179071,2016,0.00000000
1561000794.88562012,0.01715825,4503,0.00530075,0.00000000,0,0.00000000,179071,180095,1995,0.00187996
1561000794.98657727,0.01893809,4583,0.00555373,0.00000000,0,0.00000000,180095,181191,1952,0.00000000
1561000795.08555365,0.01974432,4610,0.00696008,0.00000000,0,0.00000000,181191,182077,1864,0.00000000
1561000795.18753266,0.02471623,4644,0.00773469,0.00000000,0,0.00000000,182077,182913,1790,0.00456310
1561000795.28622746,0.02623275,4667,0.00627509,0.00000000,0,0.00000049,182913,183764,1833,0.00268946
1561000795.38690281,0.02307556,4649,0.00583966,0.00000000,0,0.00000000,183764,184687,1773,0.00000000
1561000795.48708415,0.02081032,4717,0.00736705,0.00000000,0,0.00000000,184687,185547,1746,0.00000000
1561000795.58592248,0.02137607,4718,0.00653111,0.00000000,0,0.00000000,185547,186614,1732,0.00335266
1561000795.68731928,0.02071869,4729,0.00478737,0.00000000,0,0.00000000,185081,185896,1643,0.00260862
1561000795.78618288,0.03857507,4753,0.00788294,0.00000000,0,0.00000000,185896,186651,1681,0.00000000
1561000795.88719487,0.02590827,4686,0.00633833,0.00000000,0,0.00000000,186651,187591,1594,0.00275267
1561000795.98722315,0.02630567,4709,0.00751236,0.00000000,0,0.00000000,187591,188417,1514,0.00000000
1561000796.08622456,0.02563936,4746,0.00509075,0.00000000,0,0.00000000,188263,189256,1562,0.00400707
1561000796.18765616,0.02261701,4731,0.00710290,0.00000000,0,0.00000000,189011,189575,1564,0.00000000
1561000796.28632855,0.02403048,4773,0.00567846,0.00000000,0,0.00000000,189575,190154,1510,0.00281180
1561000796.38756633,0.01953024,4726,0.00457429,0.00000000,0,0.00000000,190154,190803,1488,0.00000000
1561000796.48738074,0.02079778,4715,0.00421195,0.00000000,0,0.00000000,190803,191609,1412,0.00321351
1561000796.58697605,0.02154008,4725,0.00672119,0.00000000,0,0.00000000,191609,192174,1388,0.00000000
1561000796.68734598,0.01980156,4778,0.00578768,0.00000000,0,0.00000000,192174,192844,1389,0.00346233
1561000796.78603840,0.02172369,4716,0.00719472,0.00000000,0,0.00000000,192844,193460,1398,0.00000000
1561000796.88722014,0.02255861,4703,0.00782975,0.00000000,0,0.00000000,193460,193901,1403,0.00335605
1561000796.98706770,0.02245284,4615,0.00430251,0.00000000,0,0.00000000,193901,194565,1355,0.00000000
1561000797.08717442,0.02038693,4653,0.00684362,0.00000000,0,0.00000000,194565,194942,1335,0.00251250
1561000797.18751383,0.02028264,4638,0.00417254,0.00000000,0,0.00000000,194461,195202,1335,0.00000000
1561000797.28644180,0.02284507,4645,0.00561305,0.00000000,0,0.00000000,195202,195479,1254,0.00303656
1561000797.38719606,0.02152283,4606,0.00494229,0.00000000,0,0.00000000,195116,195786,1303,0.00000000
1561000797.48696685,0.02740072,4568,0.01012404,0.00000000,0,0.00000000,195786,196606,1249,0.00313453
1561000797.58607531,0.01678323,4520,0.00433406,0.00000000,0,0.00000000,190680,191818,1229,0.00000000
1561000797.68653798,0.01931177,4512,0.00628871,0.00000000,0,0.00000000,191818,192884,1244,0.00307408
1561000797.78546500,0.02870276,4456,0.00330093,0.00000000,0,0.00000000,192884,193877,1198,0.00000000
1561000797.88656259,0.02445692,4540,0.00349061,0.00000000,0,0.00000000,193877,194862,1235,0.00196284
1561000797.98664546,0.01760051,4571,0.00343090,0.00000000,0,0.00000000,194862,195861,1297,0.00000000
1561000798.08627462,0.02161429,4573,0.00373655,0.00000000,0,0.00000000,195861,196760,1261,0.00177196
1561000798.18684745,0.02022200,4603,0.00381918,0.00000000,0,0.00000000,196760,197685,1292,0.00000000
1561000798.28587914,0.02148807,4570,0.00502094,0.00000000,0,0.00000000,197685,198568,1260,0.00206444
1561000798.38728118,0.02285632,4583,0.00874469,0.00000000,0,0.00000000,198568,199400,1240,0.00000000
1561000798.48731685,0.02486196,4543,0.00368708,0.00000000,0,0.00000000,199400,200094,1203,0.00000000
1561000798.58683729,0.02460499,4509,0.00354501,0.00000000,0,0.00000000,200094,200773,1232,0.00237637
1561000798.68714929,0.02372168,4537,0.00431593,0.00000000,0,0.00000000,200773,201492,1275,0.00243994
1561000798.78621650,0.02123027,4480,0.00425019,0.00000000,0,0.00000000,201492,202181,1252,0.00000000
1561000798.88611269,0.01799552,4462,0.00361083,0.00000000,0,0.00000000,202181,202823,1242,0.00317750
1561000798.98694682,0.01740993,4490,0.00367040,0.00000000,0,0.00000000,202823,203530,1250,0.00000000
1561000799.08598137,0.02172788,4531,0.00539675,0.00000000,0,0.00000000,203530,204180,1208,0.00427305
1561000799.18714595,0.02439277,4576,0.00389968,0.00000000,0,0.00000000,204180,204684,1209,0.00000000
